origin,date,mean_temp
LGA,2013-02-13,39.54105263157895
LGA,2013-02-14,40.53875
LGA,2013-02-15,45.121538461538464
LGA,2013-02-16,35.70058823529412
LGA,2013-02-17,28.34375
LGA,2013-02-18,29.733846153846155
LGA,2013-02-19,44.01764705882353
LGA,2013-02-20,30.972105263157896
LGA,2013-02-21,29.741818181818182
LGA,2013-02-22,33.55106382978723
LGA,2013-02-23,36.60551724137931
LGA,2013-02-24,39.832
LGA,2013-02-25,40.64
LGA,2013-02-26,39.683157894736844
LGA,2013-02-27,43.27423076923077
LGA,2013-02-28,45.918846153846154
LGA,2013-03-01,41.356249999999996
LGA,2013-03-02,36.3056
LGA,2013-03-03,34.5155
LGA,2013-03-04,35.10212765957447
LGA,2013-03-05,41.657391304347826
LGA,2013-03-06,40.57872340425532
LGA,2013-03-07,36.356923076923074
LGA,2013-03-08,35.738461538461536
LGA,2013-03-09,45.69384615384615
LGA,2013-03-10,41.653684210526315
LGA,2013-03-11,47.80926829268292
LGA,2013-03-12,51.72565217391305
LGA,2013-03-13,45.347
LGA,2013-03-14,35.345882352941175
LGA,2013-03-15,39.547586206896554
LGA,2013-03-16,35.096923076923076
LGA,2013-03-17,34.276756756756754
LGA,2013-03-18,32.59142857142857
LGA,2013-03-19,38.72697674418605
LGA,2013-03-20,40.11963636363637
LGA,2013-03-21,35.472682926829265
LGA,2013-03-22,36.492340425531914
LGA,2013-03-23,41.0585
LGA,2013-03-24,42.39764705882353
LGA,2013-03-25,38.48
LGA,2013-03-26,45.386315789473684
LGA,2013-03-27,45.26428571428571
LGA,2013-03-28,44.897
LGA,2013-03-29,47.38217391304348
LGA,2013-03-30,51.829032258064515
LGA,2013-03-31,49.43631578947368
LGA,2013-04-01,52.350188679245285
LGA,2013-04-02,39.26157894736842
LGA,2013-04-03,39.99258064516129
LGA,2013-04-04,42.92923076923077
LGA,2013-04-05,53.3615
LGA,2013-04-06,42.88307692307692
LGA,2013-04-07,50.0396
LGA,2013-04-08,62.066428571428574
LGA,2013-04-09,74.03
LGA,2013-04-10,60.60125
LGA,2013-04-11,55.10857142857143
LGA,2013-04-12,43.25490909090909
LGA,2013-04-13,49.592
LGA,2013-04-14,53.091764705882355
LGA,2013-04-15,50.71653846153846
LGA,2013-04-16,56.46
LGA,2013-04-17,61.308235294117644
LGA,2013-04-18,56.284
LGA,2013-04-19,63.60730769230769
LGA,2013-04-20,53.97421052631579
LGA,2013-04-21,48.46142857142857
LGA,2013-04-22,49.805
LGA,2013-04-23,47.3075
LGA,2013-04-24,54.3884
LGA,2013-04-25,57.56
LGA,2013-04-26,58.35132075471698
LGA,2013-04-27,60.590967741935486
LGA,2013-04-28,61.027647058823526
LGA,2013-04-29,55.77875
LGA,2013-04-30,57.83191489361702
LGA,2013-05-01,58.295
LGA,2013-05-02,62.72857142857143
LGA,2013-05-03,56.105000000000004
LGA,2013-05-04,57.37307692307692
LGA,2013-05-05,53.70285714285714
LGA,2013-05-06,59.470454545454544
LGA,2013-05-07,62.6
LGA,2013-05-08,60.26439024390244
LGA,2013-05-09,61.26105263157895
LGA,2013-05-10,70.74604651162791
LGA,2013-05-11,65.042
LGA,2013-05-12,64.124375
LGA,2013-05-13,53.02142857142857
LGA,2013-05-14,55.7975
LGA,2013-05-15,62.128571428571426
LGA,2013-05-16,73.184
LGA,2013-05-17,66.36235294117647
LGA,2013-05-18,61.25
LGA,2013-05-19,58.095813953488374
LGA,2013-05-20,70.55348837209303
LGA,2013-05-21,79.26285714285714
LGA,2013-05-22,67.775
LGA,2013-05-23,70.375
LGA,2013-05-24,57.25478260869565
LGA,2013-05-25,50.8775
LGA,2013-05-26,61.22666666666667
LGA,2013-05-27,69.89428571428572
LGA,2013-05-28,61.716981132075475
LGA,2013-05-29,71.0923076923077
LGA,2013-05-30,85.836
LGA,2013-05-31,86.47387755102041
LGA,2013-06-01,84.308
LGA,2013-06-02,83.41454545454546
LGA,2013-06-03,73.63571428571429
LGA,2013-06-04,67.86125
LGA,2013-06-05,67.3655
LGA,2013-06-06,66.5285
LGA,2013-06-07,62.152727272727276
LGA,2013-06-08,70.36727272727272
LGA,2013-06-09,74.87913043478261
LGA,2013-06-10,66.55617021276596
LGA,2013-06-11,76.195
LGA,2013-06-12,71.4235294117647
LGA,2013-06-13,66.12975609756097
LGA,2013-06-14,65.64548387096774
LGA,2013-06-15,75.835625
LGA,2013-06-16,78.07265306122449
LGA,2013-06-17,79.32153846153847
LGA,2013-06-18,72.94490566037736
LGA,2013-06-19,70.35102040816327
LGA,2013-06-20,74.23886792452831
LGA,2013-06-21,75.30285714285714
LGA,2013-06-22,75.83
LGA,2013-06-23,80.4425
LGA,2013-06-24,86.28714285714285
LGA,2013-06-25,84.47391304347826
LGA,2013-06-26,83.3975
LGA,2013-06-27,77.93230769230769
LGA,2013-06-28,80.88
LGA,2013-06-29,79.02064516129032
LGA,2013-06-30,78.44473684210526
LGA,2013-07-01,75.39102040816327
LGA,2013-07-02,78.44310344827586
LGA,2013-07-03,79.97
LGA,2013-07-04,86.9
LGA,2013-07-05,86.82909090909091
LGA,2013-07-06,88.21727272727273
LGA,2013-07-07,90.97720930232558
LGA,2013-07-08,84.53176470588235
LGA,2013-07-09,84.038
LGA,2013-07-10,84.05951219512195
LGA,2013-07-11,81.3335
LGA,2013-07-12,74.22867924528302
LGA,2013-07-13,72.89315789473685
LGA,2013-07-14,87.79162790697674
LGA,2013-07-15,89.244
LGA,2013-07-16,88.35607142857143
LGA,2013-07-17,89.17538461538462
LGA,2013-07-18,93.06695652173913
LGA,2013-07-19,92.52285714285713
LGA,2013-07-20,88.835
LGA,2013-07-21,81.506
LGA,2013-07-22,77.62217391304348
LGA,2013-07-23,83.37448275862069
LGA,2013-07-24,79.136
LGA,2013-07-25,66.2225
LGA,2013-07-26,76.39781818181818
LGA,2013-07-27,78.3536
LGA,2013-07-28,75.98136363636364
LGA,2013-07-29,80.81333333333333
LGA,2013-07-30,76.48823529411764
LGA,2013-07-31,76.85396226415094
LGA,2013-08-01,72.57714285714286
LGA,2013-08-02,78.12153846153846
LGA,2013-08-03,75.23705882352941
LGA,2013-08-04,75.62882352941176
LGA,2013-08-05,72.99245283018868
LGA,2013-08-06,75.76863636363636
LGA,2013-08-07,74.93473684210527
LGA,2013-08-08,76.38
LGA,2013-08-09,80.97317073170731
LGA,2013-08-10,78.85294117647058
LGA,2013-08-11,76.00372093023256
LGA,2013-08-12,76.0064
LGA,2013-08-13,73.92468085106383
LGA,2013-08-14,68.91
LGA,2013-08-15,73.16333333333333
LGA,2013-08-16,74.33348837209303
LGA,2013-08-17,75.245
LGA,2013-08-18,72.9464
LGA,2013-08-19,75.695
LGA,2013-08-20,81.7534693877551
LGA,2013-08-21,83.00954545454546
LGA,2013-08-22,76.5425
LGA,2013-08-23,76.53125
LGA,2013-08-24,71.35612903225807
LGA,2013-08-25,77.54473684210527
LGA,2013-08-26,76.78594594594595
LGA,2013-08-27,80.05199999999999
LGA,2013-08-28,77.99000000000001
LGA,2013-08-29,75.7004
LGA,2013-08-30,77.85304347826087
LGA,2013-08-31,79.25391304347826
LGA,2013-09-01,80.05027027027027
LGA,2013-09-02,77.74057142857143
LGA,2013-09-03,77.30255319148937
LGA,2013-09-04,73.92457142857143
LGA,2013-09-05,73.44935483870968
LGA,2013-09-06,64.53404255319148
LGA,2013-09-07,69.34181818181818
LGA,2013-09-08,76.09513513513514
LGA,2013-09-09,65.582
LGA,2013-09-10,79.6608695652174
LGA,2013-09-11,86.89653846153846
LGA,2013-09-12,79.6456603773585
LGA,2013-09-13,71.71000000000001
LGA,2013-09-14,62.16451612903226
LGA,2013-09-15,67.3123076923077
LGA,2013-09-16,66.4068085106383
LGA,2013-09-17,56.67666666666667
LGA,2013-09-18,63.53666666666667
LGA,2013-09-19,68.6790909090909
LGA,2013-09-20,70.46947368421053
LGA,2013-09-21,69.01793103448276
LGA,2013-09-22,64.87720930232558
LGA,2013-09-23,59.23869565217392
LGA,2013-09-24,62.322105263157894
LGA,2013-09-25,65.799090909090907
LGA,2013-09-26,64.33076923076923
LGA,2013-09-27,62.651428571428575
LGA,2013-09-28,66.46307692307693
LGA,2013-09-29,65.24375
LGA,2013-09-30,66.69153846153846
LGA,2013-10-01,72.84851063829787
LGA,2013-10-02,76.48823529411764
LGA,2013-10-03,72.37538461538462
LGA,2013-10-04,76.135
LGA,2013-10-05,68.505
LGA,2013-10-06,67.47173913043478
LGA,2013-10-07,70.265
LGA,2013-10-08,61.53836734693878
LGA,2013-10-09,60.40464285714286
LGA,2013-10-10,61.19927272727273
LGA,2013-10-11,65.23347826086956
LGA,2013-10-12,65.13285714285715
LGA,2013-10-13,60.55872340425532
LGA,2013-10-14,59.339622641509436
LGA,2013-10-15,62.9525
LGA,2013-10-16,61.65263157894737
LGA,2013-10-17,66.77461538461539
LGA,2013-10-18,63.53829787234042
LGA,2013-10-19,60.98692307692308
LGA,2013-10-20,57.713
LGA,2013-10-21,60.239344262295084
LGA,2013-10-22,61.10122448979592
LGA,2013-10-23,51.973454545454544
LGA,2013-10-24,49.34315789473684
LGA,2013-10-25,49.52333333333333
LGA,2013-10-26,49.9
LGA,2013-10-27,54.04
LGA,2013-10-28,56.854285714285716
LGA,2013-10-29,50.27789473684211
LGA,2013-10-30,55.628461538461536
LGA,2013-10-31,61.3904
LGA,2013-11-01,67.08258064516129
LGA,2013-11-02,61.76
LGA,2013-11-03,45.675384615384615
LGA,2013-11-04,41.54
LGA,2013-11-05,51.14545454545455
LGA,2013-11-06,56.545172413793104
LGA,2013-11-07,57.30046511627907
LGA,2013-11-08,46.54487804878049
LGA,2013-11-09,44.9975
LGA,2013-11-10,52.544
LGA,2013-11-11,49.034827586206895
LGA,2013-11-12,37.18693877551021
LGA,2013-11-13,35.86557377049181
LGA,2013-11-14,45.769999999999996
LGA,2013-11-15,50.99818181818182
LGA,2013-11-16,53.574285714285715
LGA,2013-11-17,55.985
LGA,2013-11-18,61.89928571428572
LGA,2013-11-19,44.128571428571426
LGA,2013-11-20,39.27854545454545
LGA,2013-11-21,44.8655
LGA,2013-11-22,54.27655172413793
LGA,2013-11-23,42.42909090909091
LGA,2013-11-24,27.476
LGA,2013-11-25,30.996666666666666
LGA,2013-11-26,38.039
LGA,2013-11-27,47.52153846153846
LGA,2013-11-28,32.51157894736842
LGA,2013-11-29,35.245999999999995
LGA,2013-11-30,33.53473684210526
LGA,2013-12-01,45.06956521739131
LGA,2013-12-02,43.0475
LGA,2013-12-03,46.2530612244898
LGA,2013-12-04,45.26763636363636
LGA,2013-12-05,51.469302325581396
LGA,2013-12-06,46.047659574468085
LGA,2013-12-07,38.54
LGA,2013-12-08,31.033684210526317
LGA,2013-12-09,37.4828
LGA,2013-12-10,34.163050847457626
LGA,2013-12-11,30.7832
LGA,2013-12-12,25.85795918367347
LGA,2013-12-13,31.218799999999998
LGA,2013-12-14,25.826
LGA,2013-12-15,35.861
LGA,2013-12-16,28.021538461538462
LGA,2013-12-17,27.473191489361703
LGA,2013-12-18,32.781463414634146
LGA,2013-12-19,40.54842105263158
LGA,2013-12-20,49.05384615384615
LGA,2013-12-21,55.76461538461538
LGA,2013-12-22,61.28731707317073
LGA,2013-12-23,54.09885714285714
LGA,2013-12-24,37.03217391304348
LGA,2013-12-25,25.17945945945946
LGA,2013-12-26,34.26227272727273
LGA,2013-12-27,37.0693023255814
LGA,2013-12-28,45.893750000000004
LGA,2013-12-29,43.02645161290322
LGA,2013-12-30,38.148421052631576
LGA,2013-12-31,NA
